2026-02-08 10:32:47 | INFO     | phase0 | [tracking] Registered run: experiment=exp9_pocket_mimi_vae run_id=exp9_fix_smoke git=a1a1bc2 out=outputs/tier2/exp9_pocket_mimi_vae/exp9_fix_smoke
2026-02-08 11:25:09 | INFO     | phase0 | [phase1] k=2 step=7000/15000 train_nll=-164.0822
2026-02-08 11:25:10 | INFO     | phase0 | [phase1] k=2 step=7200/15000 train_nll=-173.9104
2026-02-08 11:25:12 | INFO     | phase0 | [phase1] k=2 step=7400/15000 train_nll=-161.5202
2026-02-08 11:25:13 | INFO     | phase0 | [phase1] k=2 step=7600/15000 train_nll=-157.3706
2026-02-08 11:25:15 | INFO     | phase0 | [phase1] k=2 step=7800/15000 train_nll=-179.7569
2026-02-08 11:25:16 | INFO     | phase0 | [phase1] k=2 step=8000/15000 train_nll=-179.2452
2026-02-08 11:25:23 | INFO     | phase0 | [phase1] k=2 step=8000 eval_dnll=19.3099 nll=-172.3322 baseline=-191.6421
2026-02-08 11:25:25 | INFO     | phase0 | [phase1] k=2 step=8200/15000 train_nll=-127.1733
2026-02-08 11:25:26 | INFO     | phase0 | [phase1] k=2 step=8400/15000 train_nll=-135.6645
2026-02-08 11:25:28 | INFO     | phase0 | [phase1] k=2 step=8600/15000 train_nll=-135.0370
2026-02-08 11:25:29 | INFO     | phase0 | [phase1] k=2 step=8800/15000 train_nll=-152.9385
2026-02-08 11:25:30 | INFO     | phase0 | [phase1] k=2 step=9000/15000 train_nll=-152.9873
2026-02-08 11:25:32 | INFO     | phase0 | [phase1] k=2 step=9200/15000 train_nll=-165.9912
2026-02-08 11:25:33 | INFO     | phase0 | [phase1] k=2 step=9400/15000 train_nll=-158.6419
2026-02-08 11:25:35 | INFO     | phase0 | [phase1] k=2 step=9600/15000 train_nll=-162.4019
2026-02-08 11:25:36 | INFO     | phase0 | [phase1] k=2 step=9800/15000 train_nll=-162.3837
2026-02-08 11:25:38 | INFO     | phase0 | [phase1] k=2 step=10000/15000 train_nll=-161.4142
2026-02-08 11:25:45 | INFO     | phase0 | [phase1] k=2 step=10000 eval_dnll=34.2013 nll=-157.4409 baseline=-191.6421
2026-02-08 11:25:46 | INFO     | phase0 | [phase1] k=2 step=10200/15000 train_nll=-161.9770
2026-02-08 11:25:48 | INFO     | phase0 | [phase1] k=2 step=10400/15000 train_nll=-173.0092
2026-02-08 11:25:49 | INFO     | phase0 | [phase1] k=2 step=10600/15000 train_nll=-177.2699
2026-02-08 11:25:51 | INFO     | phase0 | [phase1] k=2 step=10800/15000 train_nll=-180.0513
2026-02-08 11:25:52 | INFO     | phase0 | [phase1] k=2 step=11000/15000 train_nll=-172.6445
2026-02-08 11:25:54 | INFO     | phase0 | [phase1] k=2 step=11200/15000 train_nll=-173.2546
2026-02-08 11:25:56 | INFO     | phase0 | [phase1] k=2 step=11400/15000 train_nll=-180.5018
2026-02-08 11:25:57 | INFO     | phase0 | [phase1] k=2 step=11600/15000 train_nll=-178.0833
2026-02-08 11:25:59 | INFO     | phase0 | [phase1] k=2 step=11800/15000 train_nll=-170.9695
2026-02-08 11:26:00 | INFO     | phase0 | [phase1] k=2 step=12000/15000 train_nll=-159.4655
2026-02-08 11:26:07 | INFO     | phase0 | [phase1] k=2 step=12000 eval_dnll=22.1094 nll=-169.5328 baseline=-191.6421
2026-02-08 11:26:09 | INFO     | phase0 | [phase1] k=2 step=12200/15000 train_nll=-170.8770
2026-02-08 11:26:10 | INFO     | phase0 | [phase1] k=2 step=12400/15000 train_nll=-184.5023
2026-02-08 11:26:11 | INFO     | phase0 | [phase1] k=2 step=12600/15000 train_nll=-180.9390
2026-02-08 11:26:13 | INFO     | phase0 | [phase1] k=2 step=12800/15000 train_nll=-187.4143
2026-02-08 11:26:14 | INFO     | phase0 | [phase1] k=2 step=13000/15000 train_nll=-187.5429
2026-02-08 11:26:16 | INFO     | phase0 | [phase1] k=2 step=13200/15000 train_nll=-187.7720
2026-02-08 11:26:17 | INFO     | phase0 | [phase1] k=2 step=13400/15000 train_nll=-185.2769
2026-02-08 11:26:19 | INFO     | phase0 | [phase1] k=2 step=13600/15000 train_nll=-173.0955
2026-02-08 11:26:20 | INFO     | phase0 | [phase1] k=2 step=13800/15000 train_nll=-184.4694
2026-02-08 11:26:22 | INFO     | phase0 | [phase1] k=2 step=14000/15000 train_nll=-188.2083
2026-02-08 11:26:29 | INFO     | phase0 | [phase1] k=2 step=14000 eval_dnll=5.5226 nll=-186.1196 baseline=-191.6421
2026-02-08 11:26:30 | INFO     | phase0 | [phase1] k=2 step=14200/15000 train_nll=-190.0527
2026-02-08 11:26:32 | INFO     | phase0 | [phase1] k=2 step=14400/15000 train_nll=-185.6114
2026-02-08 11:26:33 | INFO     | phase0 | [phase1] k=2 step=14600/15000 train_nll=-185.3673
2026-02-08 11:26:35 | INFO     | phase0 | [phase1] k=2 step=14800/15000 train_nll=-190.8854
2026-02-08 11:26:36 | INFO     | phase0 | [phase1] k=2 step=15000/15000 train_nll=-185.8775
2026-02-08 11:26:49 | INFO     | phase0 | [phase1-rollout] k=2 teacher_nll=-187.2707 rollout_nll=3799.8795 gap=3987.1502
2026-02-08 11:26:56 | INFO     | phase0 | [phase1] model=mdn k=4 slice=all device=cuda batch=256 steps=15000
2026-02-08 11:26:57 | INFO     | phase0 | [phase1] k=4 step=200/15000 train_nll=5593.0034
2026-02-08 11:26:59 | INFO     | phase0 | [phase1] k=4 step=400/15000 train_nll=-95.9247
2026-02-08 11:27:00 | INFO     | phase0 | [phase1] k=4 step=600/15000 train_nll=-118.7738
2026-02-08 11:27:02 | INFO     | phase0 | [phase1] k=4 step=800/15000 train_nll=-115.2470
2026-02-08 11:27:03 | INFO     | phase0 | [phase1] k=4 step=1000/15000 train_nll=-120.5104
2026-02-08 11:27:05 | INFO     | phase0 | [phase1] k=4 step=1200/15000 train_nll=-128.4065
2026-02-08 11:27:06 | INFO     | phase0 | [phase1] k=4 step=1400/15000 train_nll=-125.3028
2026-02-08 11:27:08 | INFO     | phase0 | [phase1] k=4 step=1600/15000 train_nll=-138.9316
2026-02-08 11:27:09 | INFO     | phase0 | [phase1] k=4 step=1800/15000 train_nll=-137.5377
2026-02-08 11:27:11 | INFO     | phase0 | [phase1] k=4 step=2000/15000 train_nll=-141.3496
2026-02-08 11:27:18 | INFO     | phase0 | [phase1] k=4 step=2000 eval_dnll=54.8754 nll=-136.7668 baseline=-191.6421
2026-02-08 11:27:19 | INFO     | phase0 | [phase1] k=4 step=2200/15000 train_nll=-149.5320
2026-02-08 11:27:21 | INFO     | phase0 | [phase1] k=4 step=2400/15000 train_nll=-147.2028
2026-02-08 11:27:22 | INFO     | phase0 | [phase1] k=4 step=2600/15000 train_nll=-157.7416
2026-02-08 11:27:24 | INFO     | phase0 | [phase1] k=4 step=2800/15000 train_nll=-149.3763
2026-02-08 11:27:25 | INFO     | phase0 | [phase1] k=4 step=3000/15000 train_nll=-144.0491
2026-02-08 11:27:27 | INFO     | phase0 | [phase1] k=4 step=3200/15000 train_nll=-154.6209
2026-02-08 11:27:28 | INFO     | phase0 | [phase1] k=4 step=3400/15000 train_nll=-124.8410
2026-02-08 11:27:30 | INFO     | phase0 | [phase1] k=4 step=3600/15000 train_nll=-82.4441
2026-02-08 11:27:31 | INFO     | phase0 | [phase1] k=4 step=3800/15000 train_nll=-126.4775
2026-02-08 11:27:33 | INFO     | phase0 | [phase1] k=4 step=4000/15000 train_nll=-138.6015
2026-02-08 11:27:40 | INFO     | phase0 | [phase1] k=4 step=4000 eval_dnll=54.2227 nll=-137.4195 baseline=-191.6421
2026-02-08 11:27:41 | INFO     | phase0 | [phase1] k=4 step=4200/15000 train_nll=-145.3358
2026-02-08 11:27:43 | INFO     | phase0 | [phase1] k=4 step=4400/15000 train_nll=-144.0768
2026-02-08 11:27:44 | INFO     | phase0 | [phase1] k=4 step=4600/15000 train_nll=-141.6330
2026-02-08 11:27:46 | INFO     | phase0 | [phase1] k=4 step=4800/15000 train_nll=-147.6804
2026-02-08 11:27:47 | INFO     | phase0 | [phase1] k=4 step=5000/15000 train_nll=-145.1470
2026-02-08 11:27:49 | INFO     | phase0 | [phase1] k=4 step=5200/15000 train_nll=-153.2820
2026-02-08 11:27:50 | INFO     | phase0 | [phase1] k=4 step=5400/15000 train_nll=-152.8321
2026-02-08 11:27:52 | INFO     | phase0 | [phase1] k=4 step=5600/15000 train_nll=-161.8140
2026-02-08 11:27:53 | INFO     | phase0 | [phase1] k=4 step=5800/15000 train_nll=-159.1234
2026-02-08 11:27:55 | INFO     | phase0 | [phase1] k=4 step=6000/15000 train_nll=-152.0913
2026-02-08 11:28:02 | INFO     | phase0 | [phase1] k=4 step=6000 eval_dnll=22.4834 nll=-169.1588 baseline=-191.6421
2026-02-08 11:28:03 | INFO     | phase0 | [phase1] k=4 step=6200/15000 train_nll=-164.3456
2026-02-08 11:28:05 | INFO     | phase0 | [phase1] k=4 step=6400/15000 train_nll=-161.4916
2026-02-08 11:28:06 | INFO     | phase0 | [phase1] k=4 step=6600/15000 train_nll=-143.8678
2026-02-08 11:28:08 | INFO     | phase0 | [phase1] k=4 step=6800/15000 train_nll=-161.1111
2026-02-08 11:28:09 | INFO     | phase0 | [phase1] k=4 step=7000/15000 train_nll=-164.0822
2026-02-08 11:28:11 | INFO     | phase0 | [phase1] k=4 step=7200/15000 train_nll=-173.9104
2026-02-08 11:28:12 | INFO     | phase0 | [phase1] k=4 step=7400/15000 train_nll=-161.5202
2026-02-08 11:28:14 | INFO     | phase0 | [phase1] k=4 step=7600/15000 train_nll=-157.3706
2026-02-08 11:28:16 | INFO     | phase0 | [phase1] k=4 step=7800/15000 train_nll=-179.7569
2026-02-08 11:28:17 | INFO     | phase0 | [phase1] k=4 step=8000/15000 train_nll=-179.2452
2026-02-08 11:28:24 | INFO     | phase0 | [phase1] k=4 step=8000 eval_dnll=19.3099 nll=-172.3322 baseline=-191.6421
2026-02-08 11:28:25 | INFO     | phase0 | [phase1] k=4 step=8200/15000 train_nll=-127.1733
2026-02-08 11:28:27 | INFO     | phase0 | [phase1] k=4 step=8400/15000 train_nll=-135.6645
2026-02-08 11:28:28 | INFO     | phase0 | [phase1] k=4 step=8600/15000 train_nll=-135.0370
2026-02-08 11:28:30 | INFO     | phase0 | [phase1] k=4 step=8800/15000 train_nll=-152.9385
2026-02-08 11:28:31 | INFO     | phase0 | [phase1] k=4 step=9000/15000 train_nll=-152.9873
2026-02-08 11:28:33 | INFO     | phase0 | [phase1] k=4 step=9200/15000 train_nll=-165.9912
2026-02-08 11:28:34 | INFO     | phase0 | [phase1] k=4 step=9400/15000 train_nll=-158.6419
2026-02-08 11:28:36 | INFO     | phase0 | [phase1] k=4 step=9600/15000 train_nll=-162.4019
2026-02-08 11:28:37 | INFO     | phase0 | [phase1] k=4 step=9800/15000 train_nll=-162.3837
2026-02-08 11:28:39 | INFO     | phase0 | [phase1] k=4 step=10000/15000 train_nll=-161.4142
2026-02-08 11:28:46 | INFO     | phase0 | [phase1] k=4 step=10000 eval_dnll=34.2013 nll=-157.4409 baseline=-191.6421
2026-02-08 11:28:47 | INFO     | phase0 | [phase1] k=4 step=10200/15000 train_nll=-161.9770
2026-02-08 11:28:49 | INFO     | phase0 | [phase1] k=4 step=10400/15000 train_nll=-173.0092
2026-02-08 11:28:51 | INFO     | phase0 | [phase1] k=4 step=10600/15000 train_nll=-177.2699
2026-02-08 11:28:52 | INFO     | phase0 | [phase1] k=4 step=10800/15000 train_nll=-180.0513
2026-02-08 11:28:54 | INFO     | phase0 | [phase1] k=4 step=11000/15000 train_nll=-172.6445
2026-02-08 11:28:55 | INFO     | phase0 | [phase1] k=4 step=11200/15000 train_nll=-173.2546
2026-02-08 11:28:57 | INFO     | phase0 | [phase1] k=4 step=11400/15000 train_nll=-180.5018
2026-02-08 11:28:58 | INFO     | phase0 | [phase1] k=4 step=11600/15000 train_nll=-178.0833
2026-02-08 11:29:00 | INFO     | phase0 | [phase1] k=4 step=11800/15000 train_nll=-170.9695
2026-02-08 11:29:01 | INFO     | phase0 | [phase1] k=4 step=12000/15000 train_nll=-159.4655
2026-02-08 11:29:08 | INFO     | phase0 | [phase1] k=4 step=12000 eval_dnll=22.1094 nll=-169.5328 baseline=-191.6421
2026-02-08 11:29:09 | INFO     | phase0 | [phase1] k=4 step=12200/15000 train_nll=-170.8770
2026-02-08 11:29:11 | INFO     | phase0 | [phase1] k=4 step=12400/15000 train_nll=-184.5023
2026-02-08 11:29:12 | INFO     | phase0 | [phase1] k=4 step=12600/15000 train_nll=-180.9390
2026-02-08 11:29:14 | INFO     | phase0 | [phase1] k=4 step=12800/15000 train_nll=-187.4143
2026-02-08 11:29:15 | INFO     | phase0 | [phase1] k=4 step=13000/15000 train_nll=-187.5429
2026-02-08 11:29:17 | INFO     | phase0 | [phase1] k=4 step=13200/15000 train_nll=-187.7720
2026-02-08 11:29:18 | INFO     | phase0 | [phase1] k=4 step=13400/15000 train_nll=-185.2769
2026-02-08 11:29:20 | INFO     | phase0 | [phase1] k=4 step=13600/15000 train_nll=-173.0955
2026-02-08 11:29:21 | INFO     | phase0 | [phase1] k=4 step=13800/15000 train_nll=-184.4694
2026-02-08 11:29:23 | INFO     | phase0 | [phase1] k=4 step=14000/15000 train_nll=-188.2083
2026-02-08 11:29:30 | INFO     | phase0 | [phase1] k=4 step=14000 eval_dnll=5.5226 nll=-186.1196 baseline=-191.6421
2026-02-08 11:29:31 | INFO     | phase0 | [phase1] k=4 step=14200/15000 train_nll=-190.0527
2026-02-08 11:29:33 | INFO     | phase0 | [phase1] k=4 step=14400/15000 train_nll=-185.6114
2026-02-08 11:29:34 | INFO     | phase0 | [phase1] k=4 step=14600/15000 train_nll=-185.3673
2026-02-08 11:29:36 | INFO     | phase0 | [phase1] k=4 step=14800/15000 train_nll=-190.8854
2026-02-08 11:29:37 | INFO     | phase0 | [phase1] k=4 step=15000/15000 train_nll=-185.8775
2026-02-08 11:29:50 | INFO     | phase0 | [phase1-rollout] k=4 teacher_nll=-187.2707 rollout_nll=-65.0430 gap=122.2277
2026-02-08 11:29:57 | INFO     | phase0 | [phase1] model=mdn k=8 slice=all device=cuda batch=256 steps=15000
2026-02-08 11:29:58 | INFO     | phase0 | [phase1] k=8 step=200/15000 train_nll=5593.0034
2026-02-08 11:30:00 | INFO     | phase0 | [phase1] k=8 step=400/15000 train_nll=-95.9247
2026-02-08 11:30:01 | INFO     | phase0 | [phase1] k=8 step=600/15000 train_nll=-118.7738
2026-02-08 11:30:03 | INFO     | phase0 | [phase1] k=8 step=800/15000 train_nll=-115.2470
2026-02-08 11:30:05 | INFO     | phase0 | [phase1] k=8 step=1000/15000 train_nll=-120.5104
2026-02-08 11:30:06 | INFO     | phase0 | [phase1] k=8 step=1200/15000 train_nll=-128.4065
2026-02-08 11:30:07 | INFO     | phase0 | [phase1] k=8 step=1400/15000 train_nll=-125.3028
2026-02-08 11:30:09 | INFO     | phase0 | [phase1] k=8 step=1600/15000 train_nll=-138.9316
2026-02-08 11:30:10 | INFO     | phase0 | [phase1] k=8 step=1800/15000 train_nll=-137.5377
2026-02-08 11:30:12 | INFO     | phase0 | [phase1] k=8 step=2000/15000 train_nll=-141.3496
2026-02-08 11:30:19 | INFO     | phase0 | [phase1] k=8 step=2000 eval_dnll=54.8754 nll=-136.7668 baseline=-191.6421
2026-02-08 11:30:20 | INFO     | phase0 | [phase1] k=8 step=2200/15000 train_nll=-149.5320
2026-02-08 11:30:22 | INFO     | phase0 | [phase1] k=8 step=2400/15000 train_nll=-147.2028
2026-02-08 11:30:23 | INFO     | phase0 | [phase1] k=8 step=2600/15000 train_nll=-157.7416
2026-02-08 11:30:25 | INFO     | phase0 | [phase1] k=8 step=2800/15000 train_nll=-149.3763
2026-02-08 11:30:26 | INFO     | phase0 | [phase1] k=8 step=3000/15000 train_nll=-144.0491
2026-02-08 11:30:28 | INFO     | phase0 | [phase1] k=8 step=3200/15000 train_nll=-154.6209
2026-02-08 11:30:29 | INFO     | phase0 | [phase1] k=8 step=3400/15000 train_nll=-124.8410
2026-02-08 11:30:31 | INFO     | phase0 | [phase1] k=8 step=3600/15000 train_nll=-82.4441
2026-02-08 11:30:32 | INFO     | phase0 | [phase1] k=8 step=3800/15000 train_nll=-126.4775
2026-02-08 11:30:34 | INFO     | phase0 | [phase1] k=8 step=4000/15000 train_nll=-138.6015
2026-02-08 11:30:41 | INFO     | phase0 | [phase1] k=8 step=4000 eval_dnll=54.2227 nll=-137.4195 baseline=-191.6421
2026-02-08 11:30:43 | INFO     | phase0 | [phase1] k=8 step=4200/15000 train_nll=-145.3358
2026-02-08 11:30:44 | INFO     | phase0 | [phase1] k=8 step=4400/15000 train_nll=-144.0768
2026-02-08 11:30:46 | INFO     | phase0 | [phase1] k=8 step=4600/15000 train_nll=-141.6330
2026-02-08 11:30:47 | INFO     | phase0 | [phase1] k=8 step=4800/15000 train_nll=-147.6804
2026-02-08 11:30:49 | INFO     | phase0 | [phase1] k=8 step=5000/15000 train_nll=-145.1470
2026-02-08 11:30:50 | INFO     | phase0 | [phase1] k=8 step=5200/15000 train_nll=-153.2820
2026-02-08 11:30:52 | INFO     | phase0 | [phase1] k=8 step=5400/15000 train_nll=-152.8321
2026-02-08 11:30:53 | INFO     | phase0 | [phase1] k=8 step=5600/15000 train_nll=-161.8140
2026-02-08 11:30:55 | INFO     | phase0 | [phase1] k=8 step=5800/15000 train_nll=-159.1234
2026-02-08 11:30:56 | INFO     | phase0 | [phase1] k=8 step=6000/15000 train_nll=-152.0913
2026-02-08 11:31:03 | INFO     | phase0 | [phase1] k=8 step=6000 eval_dnll=22.4834 nll=-169.1588 baseline=-191.6421
2026-02-08 11:31:04 | INFO     | phase0 | [phase1] k=8 step=6200/15000 train_nll=-164.3456
2026-02-08 11:31:06 | INFO     | phase0 | [phase1] k=8 step=6400/15000 train_nll=-161.4916
2026-02-08 11:31:07 | INFO     | phase0 | [phase1] k=8 step=6600/15000 train_nll=-143.8678
2026-02-08 11:31:09 | INFO     | phase0 | [phase1] k=8 step=6800/15000 train_nll=-161.1111
2026-02-08 11:31:10 | INFO     | phase0 | [phase1] k=8 step=7000/15000 train_nll=-164.0822
2026-02-08 11:31:12 | INFO     | phase0 | [phase1] k=8 step=7200/15000 train_nll=-173.9104
2026-02-08 11:31:13 | INFO     | phase0 | [phase1] k=8 step=7400/15000 train_nll=-161.5202
2026-02-08 11:31:15 | INFO     | phase0 | [phase1] k=8 step=7600/15000 train_nll=-157.3706
2026-02-08 11:31:16 | INFO     | phase0 | [phase1] k=8 step=7800/15000 train_nll=-179.7569
2026-02-08 11:31:18 | INFO     | phase0 | [phase1] k=8 step=8000/15000 train_nll=-179.2452
2026-02-08 11:31:25 | INFO     | phase0 | [phase1] k=8 step=8000 eval_dnll=19.3099 nll=-172.3322 baseline=-191.6421
2026-02-08 11:31:26 | INFO     | phase0 | [phase1] k=8 step=8200/15000 train_nll=-127.1733
2026-02-08 11:31:28 | INFO     | phase0 | [phase1] k=8 step=8400/15000 train_nll=-135.6645
2026-02-08 11:31:29 | INFO     | phase0 | [phase1] k=8 step=8600/15000 train_nll=-135.0370
2026-02-08 11:31:31 | INFO     | phase0 | [phase1] k=8 step=8800/15000 train_nll=-152.9385
2026-02-08 11:31:32 | INFO     | phase0 | [phase1] k=8 step=9000/15000 train_nll=-152.9873
2026-02-08 11:31:34 | INFO     | phase0 | [phase1] k=8 step=9200/15000 train_nll=-165.9912
2026-02-08 11:31:35 | INFO     | phase0 | [phase1] k=8 step=9400/15000 train_nll=-158.6419
2026-02-08 11:31:37 | INFO     | phase0 | [phase1] k=8 step=9600/15000 train_nll=-162.4019
2026-02-08 11:31:38 | INFO     | phase0 | [phase1] k=8 step=9800/15000 train_nll=-162.3837
2026-02-08 11:31:39 | INFO     | phase0 | [phase1] k=8 step=10000/15000 train_nll=-161.4142
2026-02-08 11:31:46 | INFO     | phase0 | [phase1] k=8 step=10000 eval_dnll=34.2013 nll=-157.4409 baseline=-191.6421
2026-02-08 11:31:48 | INFO     | phase0 | [phase1] k=8 step=10200/15000 train_nll=-161.9770
2026-02-08 11:31:49 | INFO     | phase0 | [phase1] k=8 step=10400/15000 train_nll=-173.0092
2026-02-08 11:31:51 | INFO     | phase0 | [phase1] k=8 step=10600/15000 train_nll=-177.2699
2026-02-08 11:31:52 | INFO     | phase0 | [phase1] k=8 step=10800/15000 train_nll=-180.0513
2026-02-08 11:31:54 | INFO     | phase0 | [phase1] k=8 step=11000/15000 train_nll=-172.6445
2026-02-08 11:31:55 | INFO     | phase0 | [phase1] k=8 step=11200/15000 train_nll=-173.2546
2026-02-08 11:31:56 | INFO     | phase0 | [phase1] k=8 step=11400/15000 train_nll=-180.5018
2026-02-08 11:31:58 | INFO     | phase0 | [phase1] k=8 step=11600/15000 train_nll=-178.0833
2026-02-08 11:32:00 | INFO     | phase0 | [phase1] k=8 step=11800/15000 train_nll=-170.9695
2026-02-08 11:32:01 | INFO     | phase0 | [phase1] k=8 step=12000/15000 train_nll=-159.4655
2026-02-08 11:32:08 | INFO     | phase0 | [phase1] k=8 step=12000 eval_dnll=22.1094 nll=-169.5328 baseline=-191.6421
2026-02-08 11:32:09 | INFO     | phase0 | [phase1] k=8 step=12200/15000 train_nll=-170.8770
2026-02-08 11:32:11 | INFO     | phase0 | [phase1] k=8 step=12400/15000 train_nll=-184.5023
2026-02-08 11:32:12 | INFO     | phase0 | [phase1] k=8 step=12600/15000 train_nll=-180.9390
2026-02-08 11:32:14 | INFO     | phase0 | [phase1] k=8 step=12800/15000 train_nll=-187.4143
2026-02-08 11:32:15 | INFO     | phase0 | [phase1] k=8 step=13000/15000 train_nll=-187.5429
2026-02-08 11:32:17 | INFO     | phase0 | [phase1] k=8 step=13200/15000 train_nll=-187.7720
2026-02-08 11:32:18 | INFO     | phase0 | [phase1] k=8 step=13400/15000 train_nll=-185.2769
2026-02-08 11:32:20 | INFO     | phase0 | [phase1] k=8 step=13600/15000 train_nll=-173.0955
2026-02-08 11:32:21 | INFO     | phase0 | [phase1] k=8 step=13800/15000 train_nll=-184.4694
2026-02-08 11:32:23 | INFO     | phase0 | [phase1] k=8 step=14000/15000 train_nll=-188.2083
2026-02-08 11:32:30 | INFO     | phase0 | [phase1] k=8 step=14000 eval_dnll=5.5226 nll=-186.1196 baseline=-191.6421
2026-02-08 11:32:31 | INFO     | phase0 | [phase1] k=8 step=14200/15000 train_nll=-190.0527
2026-02-08 11:32:33 | INFO     | phase0 | [phase1] k=8 step=14400/15000 train_nll=-185.6114
2026-02-08 11:32:34 | INFO     | phase0 | [phase1] k=8 step=14600/15000 train_nll=-185.3673
2026-02-08 11:32:36 | INFO     | phase0 | [phase1] k=8 step=14800/15000 train_nll=-190.8854
2026-02-08 11:32:37 | INFO     | phase0 | [phase1] k=8 step=15000/15000 train_nll=-185.8775
2026-02-08 11:32:49 | INFO     | phase0 | [phase1-rollout] k=8 teacher_nll=-187.2707 rollout_nll=-91.7920 gap=95.4787
2026-02-08 11:32:58 | INFO     | phase0 | [exp9] Injection diagnostic written
2026-02-08 11:33:00 | INFO     | phase0 | [exp9] Summary written: outputs/tier2/exp9_pocket_mimi_vae/exp9_fix_smoke/summary.csv
2026-02-08 11:33:00 | INFO     | phase0 | 
          experiment  latent_dim  best_eval_dnll  recon_l1  recon_mel  rollout_state_err  rollout_cos
exp9_pocket_mimi_vae          32         4.37146  0.035737   3.125052           0.033937          0.0
2026-02-08 11:33:00 | INFO     | phase0 | [tracking] Finalized run: experiment=exp9_pocket_mimi_vae run_id=exp9_fix_smoke status=completed duration=2331s best_dnll=4.371459953456224 recon_mel=3.1250521421432493 recon_l1=0.0357373408973217
2026-02-08 18:06:57 | INFO     | phase0 | [tracking] Registered run: experiment=exp9_pocket_mimi_vae run_id=exp9_fix_smoke git=a1a1bc2 out=outputs/tier2/exp9_pocket_mimi_vae/exp9_fix_smoke
2026-02-08 18:08:35 | INFO     | phase0 | [exp9] Run id: exp9_fix_smoke, device: cuda, utterances: 5000
2026-02-08 18:08:35 | INFO     | phase0 | [exp9] Building PocketMimiVAE...
2026-02-08 18:08:37 | INFO     | phase0 | Loading Mimi weights from full TTS model: hf://kyutai/pocket-tts/tts_b6369a24.safetensors@427e3d61b276ed69fdd03de0d185fa8a8d97fc5b
2026-02-08 18:08:37 | INFO     | phase0 | Mimi weights loaded successfully
2026-02-08 18:08:37 | INFO     | phase0 | [exp9] VAE built. Trainable params: 10,461,793
2026-02-08 18:08:37 | INFO     | phase0 | [exp9] Discriminator built. Params: 7,026,184
2026-02-08 18:08:39 | INFO     | phase0 | [exp9] WavLM distillation loaded (device=cuda, layer=7)
2026-02-08 18:08:39 | INFO     | phase0 | [exp9] Benchmarking pretrained reconstruction (before training)...
2026-02-08 18:08:44 | INFO     | phase0 | [exp9] Pretrain benchmark: mimi_pretrained mel=3.7472 l1=0.0486 | vae_mu_init mel=5.2121 l1=0.0630
2026-02-08 18:08:45 | INFO     | phase0 | [exp9] Saved 8 audio samples at step 0 -> outputs/tier2/exp9_pocket_mimi_vae/exp9_fix_smoke/samples/pretrain_mimi
2026-02-08 18:08:46 | INFO     | phase0 | [exp9] Saved 8 audio samples at step 0 -> outputs/tier2/exp9_pocket_mimi_vae/exp9_fix_smoke/samples/pretrain_vae_mu
2026-02-08 18:08:46 | INFO     | phase0 | [exp9] Wrote pretrain audio samples (n=8) to outputs/tier2/exp9_pocket_mimi_vae/exp9_fix_smoke/samples/pretrain_mimi and outputs/tier2/exp9_pocket_mimi_vae/exp9_fix_smoke/samples/pretrain_vae_mu
2026-02-08 18:08:46 | INFO     | phase0 | [exp9] Training VAE-GAN...
2026-02-08 18:08:46 | INFO     | phase0 | [exp9] latent_dim=32 lambda_recon=1.0 beta_kl=0.1 kl_norm=True lambda_adv=1.0 lambda_feat=2.0 lambda_distill=1.0 batch=4 lr_g=0.0001 lr_d=0.0001 lr_schedule=constant steps=1500 gan_warmup=1000 amp=True
2026-02-08 18:09:36 | INFO     | phase0 | [exp9] step=100/1500 [warmup] g=8.4415 recon=8.1335 kl=0.5677 kl_raw=908.33 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.2512 d=0.0000
2026-02-08 18:10:29 | INFO     | phase0 | [exp9] step=200/1500 [warmup] g=7.7427 recon=7.4418 kl=0.5675 kl_raw=907.98 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.2441 d=0.0000
2026-02-08 18:11:23 | INFO     | phase0 | [exp9] step=300/1500 [warmup] g=7.6458 recon=7.3472 kl=0.5671 kl_raw=907.41 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.2418 d=0.0000
2026-02-08 18:12:17 | INFO     | phase0 | [exp9] step=400/1500 [warmup] g=7.6064 recon=7.3106 kl=0.5666 kl_raw=906.62 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.2392 d=0.0000
2026-02-08 18:13:12 | INFO     | phase0 | [exp9] step=500/1500 [warmup] g=7.5957 recon=7.3005 kl=0.5661 kl_raw=905.71 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.2386 d=0.0000
2026-02-08 18:14:06 | INFO     | phase0 | [exp9] step=600/1500 [warmup] g=7.4237 recon=7.1304 kl=0.5654 kl_raw=904.70 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.2368 d=0.0000
2026-02-08 18:15:02 | INFO     | phase0 | [exp9] step=700/1500 [warmup] g=7.5930 recon=7.3003 kl=0.5644 kl_raw=902.99 mu_bt_std=0.000000 adv_g=0.0000 feat=0.0000 distill=0.2362 d=0.0000
